Customer,State,Customer Lifetime Value,Response,Coverage,Education,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,Month,Day Of Week
WV53830,Oregon,16301.9676,Yes,1,Master,,F,19614,1,Married,85,21,32,0,2,Personal Auto,Personal L2,Offer2,Agent,574.024018,Two-Door Car,1,2,3
LY30169,California,3360.269641,No,1,High School or Below,,M,75216,2,Married,84,23,39,1,1,Corporate Auto,Corporate L3,Offer4,Agent,65.803328,Four-Door Car,1,1,6
AH41449,Nevada,7907.133288,No,0,College,,M,24666,2,Married,101,32,51,0,3,Personal Auto,Personal L2,Offer3,Branch,151.835574,Sports Car,1,2,0
FH14955,California,4467.705159,No,0,College,,M,0,1,Single,64,10,34,0,4,Corporate Auto,Corporate L3,Offer3,Call Center,307.2,Four-Door Car,1,1,4
JA60749,Oregon,9035.671134,Yes,2,High School or Below,,F,34337,1,Married,113,20,44,0,9,Personal Auto,Personal L3,Offer2,Web,542.4,Four-Door Car,2,1,4
PB81005,Oregon,5364.469352,No,1,Bachelor,,M,53562,0,Married,135,24,35,0,1,Personal Auto,Personal L3,Offer1,Branch,589.628918,SUV,1,2,3
OY88200,Nevada,2706.606128,No,0,College,,F,22664,1,Divorced,73,0,8,0,1,Personal Auto,Personal L2,Offer4,Agent,350.4,Two-Door Car,0,1,2
ZT72561,Arizona,6167.854162,No,2,High School or Below,,M,27289,1,Married,158,4,78,2,1,Personal Auto,Personal L3,Offer2,Agent,758.4,Sports Car,1,1,0
ZF95586,Arizona,2476.046413,No,0,Master,,F,54831,2,Married,61,7,45,0,1,Personal Auto,Personal L3,Offer3,Agent,136.2171,Four-Door Car,1,1,2
LV44800,California,3056.990764,No,1,High School or Below,,F,78310,1,Married,76,4,24,0,1,Personal Auto,Personal L2,Offer3,Branch,364.8,Four-Door Car,1,1,4
FC46260,California,5217.513287,Yes,0,Bachelor,,F,39854,0,Divorced,66,6,4,0,7,Corporate Auto,Corporate L2,Offer2,Web,261.930545,Two-Door Car,1,2,3
HY68437,Oregon,6744.190752,No,1,High School or Below,,M,0,1,Married,90,3,74,0,4,Personal Auto,Personal L3,Offer1,Branch,547.912576,Four-Door Car,1,2,3
XL50897,Arizona,15739.92367,No,1,Master,,F,48096,0,Married,131,10,3,0,2,Personal Auto,Personal L1,Offer2,Call Center,450.090267,Sports Car,1,2,1
AR83514,Arizona,7153.671737,No,1,High School or Below,,F,59522,1,Married,89,0,8,0,3,Corporate Auto,Corporate L2,Offer2,Web,427.2,Four-Door Car,0,1,4
NA43540,Washington,8263.482214,No,1,High School or Below,,M,0,2,Married,79,11,45,1,2,Corporate Auto,Corporate L3,Offer1,Agent,46.464625,Two-Door Car,2,2,4
JP22499,California,3142.739611,No,1,Bachelor,,M,43285,0,Single,83,35,77,0,1,Corporate Auto,Corporate L3,Offer2,Web,265.742679,Two-Door Car,1,1,0
KW84736,California,2691.596929,No,0,College,,M,33104,1,Married,70,10,23,1,1,Personal Auto,Personal L3,Offer2,Agent,336.0,Two-Door Car,0,1,5
EU21305,Arizona,2500.837384,No,0,College,,M,56172,1,Divorced,64,0,74,0,1,Personal Auto,Personal L3,Offer3,Agent,307.2,Four-Door Car,0,2,4
YT96284,Oregon,3728.873486,No,1,Master,,M,83632,2,Married,94,7,86,4,1,Personal Auto,Personal L2,Offer3,Agent,216.839496,Four-Door Car,1,2,5
RH96816,Arizona,2937.165583,No,1,Bachelor,,F,0,1,Divorced,81,16,69,0,1,Personal Auto,Personal L2,Offer1,Call Center,388.8,Two-Door Car,1,2,2
JB20173,California,10391.78109,No,1,Bachelor,,M,81439,2,Single,90,25,40,1,2,Personal Auto,Personal L2,Offer2,Call Center,108.118855,Two-Door Car,1,2,4
RR73059,California,2994.351694,No,0,College,,F,55911,0,Married,74,7,40,0,1,Personal Auto,Personal L1,Offer1,Web,187.934331,Four-Door Car,1,1,5
CH38655,Oregon,14203.6226,No,0,Bachelor,,M,90456,2,Married,71,26,40,0,2,Personal Auto,Personal L3,Offer4,Agent,165.057816,Four-Door Car,1,1,6
IG12691,Arizona,4490.549093,No,0,Bachelor,,F,0,0,Single,64,13,11,0,3,Personal Auto,Personal L2,Offer1,Agent,254.404622,Two-Door Car,1,1,2
GR76453,Oregon,4942.873707,No,0,High School or Below,,M,82093,0,Divorced,62,17,3,0,3,Personal Auto,Personal L2,Offer2,Branch,266.932542,Four-Door Car,1,1,6
US63915,Arizona,6218.662593,No,2,High School or Below,,M,51944,1,Married,156,12,96,0,1,Corporate Auto,Corporate L3,Offer1,Agent,748.8,Sports Car,1,2,4
VY30333,Nevada,6156.363979,No,1,College,,M,78824,0,Divorced,77,10,12,0,6,Personal Auto,Personal L3,Offer1,Agent,267.699403,Four-Door Car,1,1,5
AT89553,California,5926.729379,Yes,1,College,,M,23091,1,Married,96,28,90,5,5,Personal Auto,Personal L1,Offer1,Agent,460.8,Four-Door Car,1,1,1
DN76322,Oregon,10295.46521,No,1,College,,F,24723,1,Married,129,20,0,0,5,Corporate Auto,Corporate L1,Offer1,Branch,619.2,Sports Car,1,2,3
EZ48093,Arizona,2710.811423,No,0,Bachelor,,M,31998,1,Married,69,31,70,0,1,Corporate Auto,Corporate L3,Offer3,Branch,331.2,Four-Door Car,0,2,2
DA34555,California,3363.004143,No,1,College,,F,80138,0,Married,83,3,33,0,1,Personal Auto,Personal L3,Offer4,Branch,209.427344,Four-Door Car,1,2,6
RK63095,California,3122.984111,No,1,College,,M,72916,1,Single,80,25,72,0,1,Personal Auto,Personal L3,Offer2,Web,384.0,Two-Door Car,1,1,5
OG69038,Washington,6220.765007,No,0,High School or Below,,F,0,1,Single,65,5,63,2,2,Corporate Auto,Corporate L2,Offer1,Agent,468.0,Four-Door Car,2,2,5
SO98684,California,3455.17183,No,1,High School or Below,,F,0,1,Single,91,16,63,0,1,Personal Auto,Personal L2,Offer1,Call Center,681.038959,Four-Door Car,0,2,0
EV14479,California,7163.796624,No,1,Bachelor,,M,44527,0,Married,94,20,91,2,5,Personal Auto,Personal L3,Offer1,Call Center,286.960016,Four-Door Car,2,2,3
YD71702,Oregon,3157.551595,No,1,Bachelor,,M,46655,0,Single,82,27,20,0,1,Personal Auto,Personal L2,Offer1,Agent,336.892624,Four-Door Car,1,2,2
UC69263,California,8336.08382,No,0,Bachelor,,M,0,1,Single,67,10,50,2,2,Personal Auto,Personal L3,Offer3,Agent,445.265108,Two-Door Car,1,2,2
DH25145,Arizona,5809.261551,No,0,High School or Below,,F,26975,1,Married,73,14,59,0,5,Personal Auto,Personal L3,Offer4,Web,548.333667,Two-Door Car,0,1,6
KU94282,Oregon,10016.28847,No,0,Master,,F,62900,2,Married,62,3,12,0,2,Personal Auto,Personal L2,Offer2,Agent,83.897335,Two-Door Car,1,1,6
UT18598,California,4914.731004,No,0,Bachelor,,F,14232,1,Married,64,13,1,0,5,Personal Auto,Personal L3,Offer4,Agent,307.2,Four-Door Car,0,2,3
DA40009,Washington,2750.540853,No,0,Bachelor,,F,34200,2,Divorced,70,27,15,0,1,Corporate Auto,Corporate L3,Offer3,Agent,167.295936,Four-Door Car,1,2,1
HU87011,California,5677.309793,No,1,Bachelor,,F,0,1,Married,77,13,57,0,9,Personal Auto,Personal L1,Offer3,Web,369.6,Four-Door Car,1,1,6
EK40672,California,2393.1169,No,0,College,,M,22981,2,Single,69,30,8,0,1,Personal Auto,Personal L2,Offer2,Call Center,16.80116,Four-Door Car,2,1,1
ZH92587,Oregon,8126.766397,No,0,College,,F,14616,1,Married,107,22,73,0,3,Personal Auto,Personal L3,Offer1,Agent,513.6,SUV,1,2,1
EJ95100,California,2774.799523,No,0,Master,,F,0,1,Divorced,74,4,30,0,1,Personal Auto,Personal L3,Offer2,Branch,355.2,Four-Door Car,1,1,3
WS56675,Oregon,4300.901435,No,2,High School or Below,,F,88590,2,Married,107,0,57,0,1,Personal Auto,Personal L2,Offer3,Branch,41.721538,Two-Door Car,1,1,3
UF28233,Washington,5221.14469,No,0,High School or Below,,F,60445,0,Married,65,8,53,0,8,Personal Auto,Personal L1,Offer2,Branch,279.450351,Four-Door Car,1,2,3
HQ76003,Nevada,12383.5306,No,0,High School or Below,,F,40602,0,Single,105,14,84,0,2,Personal Auto,Personal L3,Offer2,Branch,459.895876,Sports Car,1,1,1
SS90882,Oregon,7680.748159,No,0,College,,F,66795,0,Married,64,14,71,0,2,Personal Auto,Personal L3,Offer3,Web,238.032027,Four-Door Car,1,1,3
ZN71189,Oregon,4014.453113,Yes,1,Doctor,,F,37384,1,Married,99,9,17,0,1,Personal Auto,Personal L3,Offer2,Agent,475.2,Four-Door Car,1,1,5
VX85673,Arizona,4250.282624,Yes,0,High School or Below,,F,0,1,Single,61,17,1,1,7,Personal Auto,Personal L3,Offer1,Agent,292.8,Four-Door Car,0,1,1
NP19156,Arizona,4624.557568,No,0,Master,,F,28264,0,Divorced,61,22,12,4,6,Corporate Auto,Corporate L2,Offer1,Agent,167.889924,Four-Door Car,1,1,5
NK53911,California,7345.897176,No,1,High School or Below,,M,79980,1,Married,91,22,75,0,3,Personal Auto,Personal L3,Offer2,Web,629.82071,Two-Door Car,1,1,5
BG73480,Oregon,5323.866117,No,1,High School or Below,,F,64706,2,Single,135,0,30,0,1,Corporate Auto,Corporate L2,Offer1,Agent,77.129691,SUV,1,1,2
VY58444,Nevada,4426.096934,No,0,College,,F,29660,0,Married,112,29,71,0,1,Personal Auto,Personal L3,Offer1,Agent,334.133949,SUV,0,1,2
SJ15498,Oregon,6852.36423,No,1,Bachelor,,F,26313,1,Single,87,6,77,0,7,Corporate Auto,Corporate L2,Offer1,Agent,417.6,Two-Door Car,1,2,0
ZB71094,Oregon,3534.337809,No,1,Bachelor,,M,19861,1,Married,93,27,21,0,1,Corporate Auto,Corporate L1,Offer2,Agent,446.4,Four-Door Car,1,1,1
UI99818,Oregon,4349.30875,Yes,0,College,,F,75648,2,Married,108,28,10,0,1,Personal Auto,Personal L2,Offer2,Branch,112.660916,SUV,2,2,3
IC94523,California,11638.89947,Yes,0,College,,F,25370,1,Married,102,10,77,0,2,Personal Auto,Personal L2,Offer1,Branch,489.6,Sports Car,2,1,2
TK59338,Arizona,13559.39395,No,0,College,,M,98036,1,Married,113,18,92,0,2,Personal Auto,Personal L2,Offer2,Agent,662.444819,SUV,1,1,0
BV36386,California,4282.947971,Yes,0,College,,F,40864,2,Married,109,16,70,1,1,Personal Auto,Personal L3,Offer1,Agent,166.937747,SUV,1,2,5
QT63794,California,9144.856285,No,0,Bachelor,,F,21150,1,Married,116,8,1,0,4,Personal Auto,Personal L3,Offer4,Branch,833.417104,SUV,1,1,2
LF36128,California,7434.270631,No,0,College,,F,49057,2,Single,63,16,52,0,2,Personal Auto,Personal L3,Offer2,Call Center,29.618152,Two-Door Car,1,2,3
JK53304,California,6159.011684,No,1,High School or Below,,F,97658,1,Married,76,7,82,1,3,Personal Auto,Personal L3,Offer1,Call Center,364.8,Four-Door Car,1,1,4
HU76577,California,3883.398053,No,0,Bachelor,,M,0,1,Married,109,10,70,0,1,Personal Auto,Personal L1,Offer1,Agent,765.906271,SUV,1,1,3
JG81480,Oregon,10622.51656,No,0,Bachelor,,F,25634,2,Married,67,12,53,0,2,Personal Auto,Personal L2,Offer4,Call Center,144.728404,Four-Door Car,1,1,2
CC88237,California,5257.241485,No,0,High School or Below,,M,56154,1,Single,67,6,26,0,4,Personal Auto,Personal L3,Offer3,Web,386.160674,Two-Door Car,0,1,0
OV64984,Arizona,4881.394894,No,0,Bachelor,,M,90892,2,Married,61,1,31,0,6,Personal Auto,Personal L2,Offer2,Branch,102.322529,Two-Door Car,1,2,2
VG45203,Nevada,13197.92893,Yes,0,College,,F,0,1,Single,68,19,2,3,2,Personal Auto,Personal L2,Offer1,Agent,326.4,Four-Door Car,2,1,3
YQ42353,Oregon,5334.183231,No,0,Doctor,,M,72960,2,Single,68,11,17,1,5,Personal Auto,Personal L2,Offer1,Branch,143.535826,Four-Door Car,1,2,2
AP46166,California,4965.491316,No,0,High School or Below,,F,0,1,Single,73,4,71,1,8,Personal Auto,Personal L3,Offer3,Call Center,525.6,Two-Door Car,0,1,3
UI36374,Oregon,5470.060561,Yes,1,Bachelor,,F,54507,1,Married,138,20,11,0,1,Corporate Auto,Corporate L2,Offer2,Agent,702.990032,SUV,1,2,3
ZR76229,Arizona,3713.790822,No,1,College,,F,81190,0,Married,92,9,87,0,1,Corporate Auto,Corporate L3,Offer2,Web,356.563616,Two-Door Car,0,1,1
ZD65365,Oregon,2894.583582,No,0,College,,F,28204,1,Married,73,6,12,0,1,Personal Auto,Personal L3,Offer2,Branch,486.987555,Four-Door Car,1,2,6
XI84293,Oregon,1940.981221,No,0,High School or Below,,M,0,1,Single,66,5,40,3,1,Personal Auto,Personal L3,Offer3,Call Center,475.2,Two-Door Car,2,2,0
MT97446,California,2647.204207,No,0,Master,,F,26441,0,Married,66,32,20,0,1,Corporate Auto,Corporate L1,Offer1,Agent,210.641776,Two-Door Car,1,2,6
GM48223,Oregon,5461.967787,No,0,Bachelor,,F,42650,2,Married,69,10,92,0,5,Personal Auto,Personal L1,Offer3,Agent,35.565605,Four-Door Car,1,2,6
YQ42614,Washington,2661.82351,No,0,High School or Below,,M,29195,1,Divorced,68,2,46,0,1,Personal Auto,Personal L2,Offer2,Agent,448.181396,Two-Door Car,0,2,2
ZK56389,Arizona,2397.036098,Yes,0,High School or Below,,F,22283,1,Divorced,65,16,93,0,1,Special Auto,Special L3,Offer1,Branch,572.072106,Four-Door Car,1,1,5
MK19833,Arizona,4567.874448,No,0,College,,M,15383,1,Married,61,10,36,0,4,Corporate Auto,Corporate L3,Offer4,Web,292.8,Two-Door Car,1,2,0
TO12347,California,5534.569714,No,0,Bachelor,,M,16101,1,Divorced,74,16,10,0,3,Personal Auto,Personal L2,Offer3,Call Center,437.608909,Four-Door Car,0,2,5
KE63160,Oregon,6057.07208,Yes,1,Bachelor,,M,27681,1,Married,83,13,62,0,9,Personal Auto,Personal L3,Offer2,Agent,398.4,Two-Door Car,1,2,0
SR49919,Arizona,10656.88195,Yes,1,Bachelor,,F,72540,1,Married,88,7,3,0,2,Personal Auto,Personal L3,Offer2,Call Center,631.743039,Two-Door Car,1,2,6
NB86692,Nevada,2690.477161,No,0,College,,F,60060,0,Married,67,24,12,0,1,Personal Auto,Personal L3,Offer4,Web,320.629479,Four-Door Car,1,1,6
YN15967,California,7409.083969,No,1,College,,M,61160,0,Single,96,2,71,0,3,Corporate Auto,Corporate L2,Offer1,Branch,354.530239,Two-Door Car,0,1,1
KU56071,Oregon,4991.535369,No,0,College,,F,93416,0,Married,62,5,16,0,6,Personal Auto,Personal L1,Offer2,Call Center,246.249051,Two-Door Car,1,2,6
LN47910,Arizona,4434.028141,No,2,College,,F,83220,1,Married,110,9,42,0,1,Personal Auto,Personal L1,Offer3,Agent,528.0,Four-Door Car,1,1,0
CY80935,Oregon,14748.92373,No,1,High School or Below,,M,31226,1,Married,93,31,68,0,2,Personal Auto,Personal L2,Offer1,Agent,446.4,Four-Door Car,1,2,4
SA84892,California,4916.373221,No,1,High School or Below,,F,66982,1,Married,121,12,13,0,1,Corporate Auto,Corporate L3,Offer2,Agent,871.2,SUV,1,1,4
LY93301,Oregon,12495.73971,No,0,Bachelor,,M,0,1,Single,61,32,85,0,2,Corporate Auto,Corporate L3,Offer3,Agent,292.8,Two-Door Car,1,2,3
FG63647,Nevada,12877.7765,No,2,Bachelor,,M,0,1,Married,117,8,89,0,2,Personal Auto,Personal L1,Offer2,Agent,561.6,Four-Door Car,1,1,1
VX79712,Washington,6775.924167,No,1,Doctor,,M,27354,1,Married,86,2,13,1,7,Personal Auto,Personal L3,Offer4,Branch,412.8,Two-Door Car,1,2,6
UH59257,Washington,7540.911474,No,1,Doctor,,M,61726,1,Married,96,33,30,2,4,Personal Auto,Personal L3,Offer2,Agent,689.507724,Two-Door Car,1,2,0
ME84824,Arizona,5989.773931,Yes,2,College,,M,66839,1,Single,154,33,24,0,1,Personal Auto,Personal L3,Offer2,Branch,739.2,Sports Car,1,1,2
ZR68364,California,9171.000967,No,1,College,,M,60433,1,Married,77,0,64,0,2,Personal Auto,Personal L1,Offer2,Branch,369.6,Four-Door Car,1,2,3
OW84481,Nevada,2675.569927,No,0,High School or Below,,M,67837,1,Married,69,19,17,4,1,Personal Auto,Personal L3,Offer2,Agent,430.477436,Four-Door Car,1,2,2
FU77365,California,9246.223462,No,0,Bachelor,,F,40032,1,Married,118,1,50,2,7,Personal Auto,Personal L3,Offer1,Web,717.763724,SUV,1,2,0
MR46875,Washington,4860.580033,No,0,Master,,M,41126,0,Divorced,61,28,89,0,8,Corporate Auto,Corporate L2,Offer3,Call Center,199.281404,Four-Door Car,1,1,3
PT46181,California,2471.145145,No,0,College,,M,65176,1,Married,62,24,32,0,1,Personal Auto,Personal L3,Offer2,Branch,297.6,Four-Door Car,1,1,2
LT41574,Oregon,2760.954751,No,0,Bachelor,,F,34717,1,Married,70,7,33,2,1,Special Auto,Special L2,Offer1,Web,336.0,Four-Door Car,1,1,1
WX16395,California,4270.034394,Yes,1,College,,M,0,1,Married,122,27,2,0,1,Personal Auto,Personal L1,Offer2,Agent,725.870693,SUV,1,1,2
HD82971,Arizona,3136.082008,No,1,High School or Below,,F,0,1,Single,89,15,83,0,1,Personal Auto,Personal L1,Offer3,Agent,640.8,Four-Door Car,1,1,5
ZC17276,California,7755.209719,No,2,Master,,M,0,1,Single,110,7,90,0,5,Personal Auto,Personal L3,Offer1,Branch,528.0,Four-Door Car,1,1,5
OR27665,Washington,4927.707574,No,0,Bachelor,,F,0,2,Married,67,29,40,0,9,Personal Auto,Personal L1,Offer1,Branch,132.443705,Two-Door Car,1,1,5
VO75043,Oregon,6661.744145,No,1,Bachelor,,M,0,1,Married,95,6,99,0,5,Personal Auto,Personal L3,Offer4,Agent,456.0,Four-Door Car,1,1,4
LZ78622,California,6529.911496,No,1,High School or Below,,M,44379,1,Married,83,10,12,1,8,Special Auto,Special L3,Offer2,Call Center,398.4,Four-Door Car,1,1,6
PK24825,Oregon,3293.245706,No,1,College,,F,0,1,Single,94,3,40,0,1,Corporate Auto,Corporate L1,Offer3,Call Center,676.8,Four-Door Car,2,2,1
HG93801,Arizona,5154.764074,No,1,High School or Below,,M,82730,0,Married,127,13,31,0,1,Corporate Auto,Corporate L3,Offer2,Branch,442.521087,SUV,2,1,6
PJ36749,Washington,5597.12496,Yes,1,High School or Below,,F,37995,1,Married,139,16,50,0,1,Personal Auto,Personal L2,Offer1,Branch,667.2,SUV,1,1,3
CH96412,Oregon,5423.136755,No,0,Doctor,,F,85018,2,Married,68,22,54,3,6,Personal Auto,Personal L1,Offer1,Call Center,62.837764,Four-Door Car,2,1,4
PR74833,Oregon,5553.362689,No,1,Bachelor,,M,0,1,Single,89,1,84,1,4,Personal Auto,Personal L3,Offer1,Agent,640.8,Two-Door Car,1,2,4
ZS36394,California,5504.139033,Yes,0,Bachelor,,F,0,1,Married,73,18,45,0,5,Corporate Auto,Corporate L1,Offer1,Call Center,350.4,Four-Door Car,1,2,1
DP50922,California,12663.99057,No,0,High School or Below,,M,72109,1,Married,105,31,34,0,2,Personal Auto,Personal L3,Offer2,Web,504.0,Sports Car,1,2,5
VY23882,Arizona,5548.031892,Yes,0,Bachelor,,M,67798,1,Divorced,69,1,78,0,9,Personal Auto,Personal L1,Offer1,Agent,331.2,Four-Door Car,1,1,3
UH62357,Washington,4389.945709,No,0,High School or Below,,F,0,1,Divorced,118,10,69,1,1,Personal Auto,Personal L3,Offer1,Branch,670.656551,SUV,1,1,4
BG74433,Oregon,2604.84712,No,0,Bachelor,,F,0,1,Single,74,19,50,0,1,Corporate Auto,Corporate L1,Offer2,Call Center,532.8,Four-Door Car,1,1,5
TI19394,Oregon,2918.576189,No,0,College,,M,80714,1,Married,72,18,12,0,1,Personal Auto,Personal L3,Offer2,Web,345.6,Four-Door Car,0,2,3
AQ91207,California,2487.649473,No,0,High School or Below,,M,38667,0,Married,63,9,21,0,1,Personal Auto,Personal L3,Offer2,Branch,293.070538,Four-Door Car,1,2,4
QL46987,Oregon,9082.833891,No,2,Bachelor,,F,34430,2,Divorced,117,16,51,0,8,Personal Auto,Personal L3,Offer1,Branch,232.875794,Four-Door Car,1,1,5
BS34332,Oregon,5557.934118,No,0,High School or Below,,F,83576,1,Married,69,35,72,0,5,Personal Auto,Personal L3,Offer3,Web,331.2,Two-Door Car,1,1,6
IJ26642,Nevada,5107.163002,Yes,0,Bachelor,,F,35625,0,Married,65,10,56,1,3,Personal Auto,Personal L3,Offer2,Agent,288.572108,Four-Door Car,1,1,2
XS36281,Washington,5570.21583,No,1,College,,F,85718,0,Single,139,4,98,1,1,Personal Auto,Personal L3,Offer1,Branch,540.173933,Sports Car,1,1,5
SR47878,California,5595.389905,Yes,0,High School or Below,,F,74454,1,Single,71,25,29,0,3,Personal Auto,Personal L3,Offer2,Call Center,340.8,Four-Door Car,1,2,5
HG53255,Nevada,11243.90285,No,1,College,,M,66146,0,Single,96,2,38,0,2,Personal Auto,Personal L3,Offer4,Call Center,250.697824,Two-Door Car,1,2,4
ZW76597,California,5271.372558,No,0,Bachelor,,F,13215,1,Married,74,30,17,1,3,Corporate Auto,Corporate L3,Offer1,Branch,443.772927,Four-Door Car,0,2,0
SM80235,Oregon,2746.921502,No,0,High School or Below,,M,62302,1,Single,70,7,7,0,1,Personal Auto,Personal L2,Offer2,Call Center,504.0,Four-Door Car,0,1,5
FE24232,Nevada,4729.970205,No,1,High School or Below,,F,0,1,Married,124,13,31,0,1,Corporate Auto,Corporate L1,Offer2,Web,630.85509,Sports Car,1,1,0
BY78730,Oregon,8879.790017,Yes,0,High School or Below,,F,52583,0,Single,113,12,59,0,7,Special Auto,Special L2,Offer1,Agent,528.20086,SUV,0,2,3
CR40615,Arizona,3106.48254,No,1,Bachelor,,M,22076,1,Single,85,30,53,0,1,Personal Auto,Personal L2,Offer1,Web,422.765363,Four-Door Car,1,1,6
WL24392,Arizona,5860.16743,No,0,Bachelor,,M,94527,2,Married,73,16,32,0,3,Personal Auto,Personal L1,Offer1,Agent,41.464402,Four-Door Car,1,2,1
MZ81826,Arizona,9035.671134,Yes,2,High School or Below,,F,34337,1,Married,113,20,44,0,9,Personal Auto,Personal L1,Offer2,Web,542.4,Four-Door Car,2,1,4
HF82396,Oregon,14428.86926,No,0,High School or Below,,F,0,1,Single,68,2,82,0,2,Personal Auto,Personal L1,Offer1,Branch,326.4,Two-Door Car,0,1,0
DH68319,Oregon,2787.501453,No,0,College,,F,62506,1,Married,69,3,90,0,1,Personal Auto,Personal L1,Offer1,Branch,331.2,Two-Door Car,2,1,5
EG12987,California,4845.002948,No,0,Bachelor,,F,0,2,Married,65,7,14,0,6,Personal Auto,Personal L2,Offer3,Branch,129.165554,Two-Door Car,2,2,4
ZU71467,Arizona,5460.315095,No,0,Bachelor,,M,45404,0,Married,70,13,11,2,6,Corporate Auto,Corporate L3,Offer4,Web,266.144648,Two-Door Car,1,1,0
TB71474,Nevada,3141.333694,No,1,College,,F,24019,2,Married,79,14,27,0,1,Personal Auto,Personal L3,Offer3,Branch,47.22861,Four-Door Car,1,1,1
WN76039,Nevada,2545.056879,No,0,Bachelor,,F,0,1,Single,71,6,65,0,1,Special Auto,Special L3,Offer1,Agent,340.8,Four-Door Car,1,1,6
HI16472,Arizona,8355.958185,No,0,College,,F,23666,1,Married,104,7,76,0,9,Personal Auto,Personal L3,Offer1,Agent,499.2,SUV,1,2,1
VG43444,Oregon,3837.492458,No,1,Bachelor,,M,36794,1,Single,99,0,75,0,1,Personal Auto,Personal L3,Offer1,Agent,712.8,Four-Door Car,2,2,1
QI11566,Oregon,2534.990075,No,0,Bachelor,,F,25163,1,Married,67,32,18,0,1,Corporate Auto,Corporate L2,Offer2,Branch,321.6,Two-Door Car,0,2,0
JM98365,Nevada,5762.472144,No,0,Doctor,,M,66156,1,Married,72,11,66,0,6,Personal Auto,Personal L2,Offer2,Web,345.6,Four-Door Car,1,1,6
CP67787,California,15936.5764,No,1,Bachelor,,F,0,1,Divorced,76,7,84,0,2,Personal Auto,Personal L1,Offer2,Agent,364.8,Four-Door Car,1,2,2
LM83004,Arizona,12552.64705,No,0,High School or Below,,M,10147,1,Married,67,15,52,0,2,Personal Auto,Personal L3,Offer4,Branch,459.276664,Four-Door Car,1,1,3
JM77470,Arizona,2352.3679,No,0,College,,F,0,1,Divorced,64,4,61,0,1,Corporate Auto,Corporate L2,Offer1,Branch,381.062306,Four-Door Car,1,1,2
WI47826,Oregon,4935.642812,No,0,College,,F,95765,1,Married,61,14,80,0,3,Personal Auto,Personal L3,Offer1,Branch,352.089317,Four-Door Car,1,2,3
GE39783,Oregon,5356.137712,No,0,College,,F,60752,1,Married,67,4,19,0,7,Personal Auto,Personal L1,Offer1,Agent,414.106436,Four-Door Car,1,1,1
JN96178,Oregon,3740.404374,No,0,High School or Below,,M,0,1,Married,104,27,13,1,1,Personal Auto,Personal L2,Offer2,Agent,499.2,SUV,2,2,2
KH41809,California,2489.387507,No,0,College,,F,31058,0,Married,67,5,19,5,1,Personal Auto,Personal L1,Offer4,Branch,309.424708,Two-Door Car,1,1,5
KX86150,California,7188.292633,No,1,High School or Below,,M,13542,1,Married,94,5,35,0,8,Personal Auto,Personal L3,Offer1,Web,451.2,Four-Door Car,0,1,5
IQ15028,Arizona,2661.729688,No,0,Bachelor,,F,24152,1,Married,72,17,28,2,1,Personal Auto,Personal L2,Offer3,Branch,345.6,Four-Door Car,2,1,2
WE11250,Washington,12200.78537,No,0,College,,F,60282,2,Married,102,23,87,0,2,Corporate Auto,Corporate L3,Offer1,Agent,120.083224,SUV,2,2,6
VW39046,Nevada,3873.647046,Yes,0,College,,M,28142,1,Married,105,18,50,0,1,Personal Auto,Personal L3,Offer2,Agent,701.708239,Sports Car,1,1,3
